antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Corruption_Category_High_Corruption, GDP_Category_Medium_GDP, Forest_Loss_Category_Low_Forest_Loss",Policy_Category_Weak_Policy,0.14,0.7,0.1,0.7142857142857143,1.0204081632653061,1.0,0.0020000000000000018,1.0500000000000003,0.023255813953488393,0.13513513513513514,0.04761904761904781,0.4285714285714286
"Population_Category_Medium_Population, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.31,0.7,0.22,0.7096774193548387,1.0138248847926268,1.0,0.0030000000000000027,1.0333333333333337,0.01976284584980239,0.27848101265822783,0.032258064516129295,0.5119815668202765
"Corruption_Category_High_Corruption, Aid_Category_Medium_Aid",Policy_Category_Weak_Policy,0.31,0.7,0.22,0.7096774193548387,1.0138248847926268,1.0,0.0030000000000000027,1.0333333333333337,0.01976284584980239,0.27848101265822783,0.032258064516129295,0.5119815668202765
"Illegal_Lumbering_Category_High_Illegal_Lumbering, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.31,0.7,0.22,0.7096774193548387,1.0138248847926268,1.0,0.0030000000000000027,1.0333333333333337,0.01976284584980239,0.27848101265822783,0.032258064516129295,0.5119815668202765
"Agriculture_Land_Category_Low_Agriculture_Land, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.31,0.7,0.22,0.7096774193548387,1.0138248847926268,1.0,0.0030000000000000027,1.0333333333333337,0.01976284584980239,0.27848101265822783,0.032258064516129295,0.5119815668202765
Protected_Areas_Category_High_Protected_Area,Corruption_Category_High_Corruption,0.34,0.93,0.32,0.9411764705882353,1.0120177103099304,1.0,0.00379999999999997,1.1899999999999988,0.0179924242424241,0.33684210526315794,0.15966386554621773,0.6426312460468058
Tree_Cover_Loss_Category_High_Tree_Cover_Loss,Corruption_Category_High_Corruption,0.34,0.93,0.32,0.9411764705882353,1.0120177103099304,1.0,0.00379999999999997,1.1899999999999988,0.0179924242424241,0.33684210526315794,0.15966386554621773,0.6426312460468058
Rainfall_Category_High_Rainfall,Corruption_Category_High_Corruption,0.34,0.93,0.32,0.9411764705882353,1.0120177103099304,1.0,0.00379999999999997,1.1899999999999988,0.0179924242424241,0.33684210526315794,0.15966386554621773,0.6426312460468058
Year_Category_Old_Year,Corruption_Category_High_Corruption,0.34,0.93,0.32,0.9411764705882353,1.0120177103099304,1.0,0.00379999999999997,1.1899999999999988,0.0179924242424241,0.33684210526315794,0.15966386554621773,0.6426312460468058
GDP_Category_High_GDP,Corruption_Category_High_Corruption,0.34,0.93,0.32,0.9411764705882353,1.0120177103099304,1.0,0.00379999999999997,1.1899999999999988,0.0179924242424241,0.33684210526315794,0.15966386554621773,0.6426312460468058
Forest_Loss_Category_High_Forest_Loss,Corruption_Category_High_Corruption,0.34,0.93,0.32,0.9411764705882353,1.0120177103099304,1.0,0.00379999999999997,1.1899999999999988,0.0179924242424241,0.33684210526315794,0.15966386554621773,0.6426312460468058
"GDP_Category_High_GDP, Year_Category_Old_Year",Corruption_Category_High_Corruption,0.17,0.93,0.16,0.9411764705882353,1.0120177103099304,1.0,0.001899999999999985,1.1899999999999988,0.014307228915662537,0.1702127659574468,0.15966386554621773,0.5566097406704618
"Year_Category_Recent_Year, Forest_Loss_Category_Medium_Forest_Loss","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.16,0.68,0.11,0.6875,1.0110294117647058,1.0,0.0011999999999999927,1.0239999999999998,0.01298701298701291,0.1506849315068493,0.02343749999999985,0.42463235294117646
Tree_Cover_Loss_Category_Low_Tree_Cover_Loss,Corruption_Category_High_Corruption,0.33,0.93,0.31,0.9393939393939393,1.01010101010101,1.0,0.0030999999999999917,1.154999999999998,0.01492537313432832,0.3263157894736842,0.1341991341991328,0.6363636363636364
Protected_Areas_Category_Medium_Protected_Area,Corruption_Category_High_Corruption,0.33,0.93,0.31,0.9393939393939393,1.01010101010101,1.0,0.0030999999999999917,1.154999999999998,0.01492537313432832,0.3263157894736842,0.1341991341991328,0.6363636363636364
Forest_Loss_Category_Medium_Forest_Loss,Corruption_Category_High_Corruption,0.33,0.93,0.31,0.9393939393939393,1.01010101010101,1.0,0.0030999999999999917,1.154999999999998,0.01492537313432832,0.3263157894736842,0.1341991341991328,0.6363636363636364
GDP_Category_Low_GDP,Corruption_Category_High_Corruption,0.33,0.93,0.31,0.9393939393939393,1.01010101010101,1.0,0.0030999999999999917,1.154999999999998,0.01492537313432832,0.3263157894736842,0.1341991341991328,0.6363636363636364
Population_Category_Medium_Population,Corruption_Category_High_Corruption,0.33,0.93,0.31,0.9393939393939393,1.01010101010101,1.0,0.0030999999999999917,1.154999999999998,0.01492537313432832,0.3263157894736842,0.1341991341991328,0.6363636363636364
Agriculture_Land_Category_Low_Agriculture_Land,Corruption_Category_High_Corruption,0.33,0.93,0.31,0.9393939393939393,1.01010101010101,1.0,0.0030999999999999917,1.154999999999998,0.01492537313432832,0.3263157894736842,0.1341991341991328,0.6363636363636364
Agriculture_Land_Category_Medium_Agriculture_Land,Corruption_Category_High_Corruption,0.33,0.93,0.31,0.9393939393939393,1.01010101010101,1.0,0.0030999999999999917,1.154999999999998,0.01492537313432832,0.3263157894736842,0.1341991341991328,0.6363636363636364
Tree_Cover_Loss_Category_High_Tree_Cover_Loss,Policy_Category_Weak_Policy,0.34,0.7,0.24,0.7058823529411764,1.0084033613445378,1.0,0.0020000000000000018,1.02,0.012626262626262638,0.3,0.01960784313725483,0.5243697478991596
Rainfall_Category_Low_Rainfall,Policy_Category_Weak_Policy,0.34,0.7,0.24,0.7058823529411764,1.0084033613445378,1.0,0.0020000000000000018,1.02,0.012626262626262638,0.3,0.01960784313725483,0.5243697478991596
Rainfall_Category_Medium_Rainfall,Corruption_Category_High_Corruption,0.32,0.93,0.3,0.9375,1.0080645161290323,1.0,0.0023999999999999577,1.1199999999999992,0.011764705882352735,0.3157894736842105,0.10714285714285653,0.6300403225806451
"Protected_Areas_Category_High_Protected_Area, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.16,0.93,0.15,0.9375,1.0080645161290323,1.0,0.0011999999999999789,1.1199999999999992,0.009523809523809356,0.15957446808510636,0.10714285714285653,0.5493951612903226
"Rainfall_Category_Low_Rainfall, Protected_Areas_Category_Medium_Protected_Area",Corruption_Category_High_Corruption,0.16,0.93,0.15,0.9375,1.0080645161290323,1.0,0.0011999999999999789,1.1199999999999992,0.009523809523809356,0.15957446808510636,0.10714285714285653,0.5493951612903226
"Rainfall_Category_High_Rainfall, Aid_Category_Low_Aid",Corruption_Category_High_Corruption,0.16,0.93,0.15,0.9375,1.0080645161290323,1.0,0.0011999999999999789,1.1199999999999992,0.009523809523809356,0.15957446808510636,0.10714285714285653,0.5493951612903226
"Agriculture_Land_Category_High_Agriculture_Land, Rainfall_Category_Medium_Rainfall",Corruption_Category_High_Corruption,0.16,0.93,0.15,0.9375,1.0080645161290323,1.0,0.0011999999999999789,1.1199999999999992,0.009523809523809356,0.15957446808510636,0.10714285714285653,0.5493951612903226
"Population_Category_Medium_Population, Aid_Category_Medium_Aid",Corruption_Category_High_Corruption,0.16,0.93,0.15,0.9375,1.0080645161290323,1.0,0.0011999999999999789,1.1199999999999992,0.009523809523809356,0.15957446808510636,0.10714285714285653,0.5493951612903226
"Protected_Areas_Category_High_Protected_Area, Forest_Loss_Category_High_Forest_Loss",Corruption_Category_High_Corruption,0.16,0.93,0.15,0.9375,1.0080645161290323,1.0,0.0011999999999999789,1.1199999999999992,0.009523809523809356,0.15957446808510636,0.10714285714285653,0.5493951612903226
"Population_Category_Medium_Population, CO2_Category_High_CO2",Corruption_Category_High_Corruption,0.16,0.93,0.15,0.9375,1.0080645161290323,1.0,0.0011999999999999789,1.1199999999999992,0.009523809523809356,0.15957446808510636,0.10714285714285653,0.5493951612903226
"Year_Category_Recent_Year, GDP_Category_Low_GDP",Corruption_Category_High_Corruption,0.16,0.93,0.15,0.9375,1.0080645161290323,1.0,0.0011999999999999789,1.1199999999999992,0.009523809523809356,0.15957446808510636,0.10714285714285653,0.5493951612903226
"Forest_Loss_Category_Medium_Forest_Loss, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.15,0.93,0.14,0.9333333333333335,1.0035842293906811,1.0,0.0005000000000000004,1.0500000000000012,0.004201680672268911,0.14893617021276595,0.047619047619048754,0.5419354838709678
"Population_Category_Low_Population, GDP_Category_High_GDP",Corruption_Category_High_Corruption,0.15,0.93,0.14,0.9333333333333335,1.0035842293906811,1.0,0.0005000000000000004,1.0500000000000012,0.004201680672268911,0.14893617021276595,0.047619047619048754,0.5419354838709678
"CO2_Category_Low_CO2, GDP_Category_High_GDP",Corruption_Category_High_Corruption,0.15,0.93,0.14,0.9333333333333335,1.0035842293906811,1.0,0.0005000000000000004,1.0500000000000012,0.004201680672268911,0.14893617021276595,0.047619047619048754,0.5419354838709678
"GDP_Category_Medium_GDP, Forest_Loss_Category_Low_Forest_Loss",Corruption_Category_High_Corruption,0.15,0.93,0.14,0.9333333333333335,1.0035842293906811,1.0,0.0005000000000000004,1.0500000000000012,0.004201680672268911,0.14893617021276595,0.047619047619048754,0.5419354838709678
"Forest_Loss_Category_Low_Forest_Loss, Year_Category_Middle_Year",Corruption_Category_High_Corruption,0.15,0.93,0.14,0.9333333333333335,1.0035842293906811,1.0,0.0005000000000000004,1.0500000000000012,0.004201680672268911,0.14893617021276595,0.047619047619048754,0.5419354838709678
"Illegal_Lumbering_Category_High_Illegal_Lumbering, Year_Category_Middle_Year",Corruption_Category_High_Corruption,0.15,0.93,0.14,0.9333333333333335,1.0035842293906811,1.0,0.0005000000000000004,1.0500000000000012,0.004201680672268911,0.14893617021276595,0.047619047619048754,0.5419354838709678
"Rainfall_Category_High_Rainfall, GDP_Category_Low_GDP",Corruption_Category_High_Corruption,0.15,0.93,0.14,0.9333333333333335,1.0035842293906811,1.0,0.0005000000000000004,1.0500000000000012,0.004201680672268911,0.14893617021276595,0.047619047619048754,0.5419354838709678
"GDP_Category_Low_GDP, Forest_Loss_Category_Medium_Forest_Loss",Corruption_Category_High_Corruption,0.15,0.93,0.14,0.9333333333333335,1.0035842293906811,1.0,0.0005000000000000004,1.0500000000000012,0.004201680672268911,0.14893617021276595,0.047619047619048754,0.5419354838709678
"Agriculture_Land_Category_High_Agriculture_Land, Forest_Loss_Category_Medium_Forest_Loss",Corruption_Category_High_Corruption,0.15,0.93,0.14,0.9333333333333335,1.0035842293906811,1.0,0.0005000000000000004,1.0500000000000012,0.004201680672268911,0.14893617021276595,0.047619047619048754,0.5419354838709678
"Agriculture_Land_Category_Low_Agriculture_Land, Protected_Areas_Category_Medium_Protected_Area",Corruption_Category_High_Corruption,0.15,0.93,0.14,0.9333333333333335,1.0035842293906811,1.0,0.0005000000000000004,1.0500000000000012,0.004201680672268911,0.14893617021276595,0.047619047619048754,0.5419354838709678
"Protected_Areas_Category_Low_Protected_Area, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.3,0.7,0.21,0.7,1.0,1.0,0.0,1.0,0.0,0.26582278481012656,0.0,0.5
"Agriculture_Land_Category_Low_Agriculture_Land, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Agriculture_Land_Category_High_Agriculture_Land, GDP_Category_High_GDP",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Rainfall_Category_Medium_Rainfall, Tree_Cover_Loss_Category_Low_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Protected_Areas_Category_High_Protected_Area, Rainfall_Category_High_Rainfall",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Rainfall_Category_High_Rainfall, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Aid_Category_Low_Aid, Illegal_Lumbering_Category_High_Illegal_Lumbering",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Population_Category_High_Population, Tree_Cover_Loss_Category_Low_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Population_Category_Low_Population, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Population_Category_Medium_Population, Year_Category_Middle_Year",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Aid_Category_Low_Aid, Tree_Cover_Loss_Category_Low_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Aid_Category_Medium_Aid, Rainfall_Category_Medium_Rainfall",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Illegal_Lumbering_Category_High_Illegal_Lumbering, CO2_Category_Low_CO2",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"CO2_Category_Low_CO2, Population_Category_Low_Population",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Illegal_Lumbering_Category_High_Illegal_Lumbering, Protected_Areas_Category_Low_Protected_Area",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"CO2_Category_Low_CO2, Year_Category_Old_Year",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Forest_Loss_Category_High_Forest_Loss, GDP_Category_High_GDP",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Forest_Loss_Category_High_Forest_Loss, Illegal_Lumbering_Category_Medium_Illegal_Lumbering",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Forest_Loss_Category_High_Forest_Loss, Population_Category_Low_Population",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Illegal_Lumbering_Category_High_Illegal_Lumbering, GDP_Category_Medium_GDP",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Forest_Loss_Category_Medium_Forest_Loss, Rainfall_Category_Medium_Rainfall",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"GDP_Category_High_GDP, Tree_Cover_Loss_Category_Low_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
"Agriculture_Land_Category_High_Agriculture_Land, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.14,0.93,0.13,0.9285714285714285,0.998463901689708,1.0,-0.00020000000000000573,0.9799999999999982,-0.0017857142857143366,0.13829787234042554,-0.020408163265307967,0.5341781874039938
